Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,MonthlyIncome,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,ExperienceRatio,PromotionGap,IncomePerLevel,CompanySwitchRate,RoleStability,PromotionDelay,LowIncomeFlag,Feedback,Sentiment,Attrition_Risk,Risk_Score,Risk_Level,Productivity_Risk_Score,Productivity_Risk_Level,Attrition_Risk_%,AgeGroup
4591,47,0,No Travel,Software Development,1,Degree,3,Female,64060,4,8,Business Analyst,4,Married,5,Yes,23,5,5,3,2,6,0.5,-3,8007.5,1,0.666666667,-1,0,Good work life balance,0.7,0.009320923,0.932092323,Low Risk,20.75272217,Low,0.932092323,40-50
4592,34,0,No Travel,Data Science,3,Graduation,2,Female,43574,2,8,Software Engineer,4,Single,10,Yes,22,12,4,3,0,5,0.230769231,-2,5446.75,0.833333333,0,7,0,I am happy with my team,0.8,0.088949545,8.894954519,Low Risk,45.68734492,Medium,8.894954519,30-40
4593,60,0,Travel Rarely,Network Administration,24,Master's,2,Female,86479,2,6,Support,3,Divorced,6,Yes,96,9,3,10,5,2,1,8,14413.16667,0.666666667,0.5,7,0,Good work life balance,0.7,0.237096546,23.70965464,Low Risk,57.12523317,Medium,23.70965464,50-60
4594,49,0,No Travel,Network Administration,44,Degree,4,Male,85852,2,2,Software Engineer,3,Divorced,8,No,89,4,2,2,5,5,0.4,-3,42926,2,2.5,-1,0,I am happy with my team,0.8,0.34665647,34.66564696,Medium Risk,59.05864358,Medium,34.66564696,40-50
4595,59,0,Travel Rarely,Software Development,38,PhD,3,Female,52839,3,1,QA Analyst,2,Married,2,Yes,18,17,1,3,5,1,0.166666667,2,52839,0.117647059,1.666666667,16,0,Good work life balance,0.7,0.225002195,22.50021946,Low Risk,53.97062696,Medium,22.50021946,50-60
4596,31,0,Travel Frequently,Software Development,2,Degree,4,Female,58615,4,3,Business Analyst,3,Single,1,No,38,11,2,2,2,1,0.166666667,1,19538.33333,0.090909091,1,10,0,Supportive management,0.5,0.0059028,0.590279996,Low Risk,29.51593176,Low,0.590279996,30-40
4597,27,0,Travel Rarely,Cyber Security,16,Below College,4,Female,85009,1,6,Software Engineer,4,Single,3,No,20,12,4,10,10,5,0.769230769,5,14168.16667,0.25,1,7,0,Career growth is good,0.7,0.060555831,6.055583052,Low Risk,56.95098524,Medium,6.055583052,18-30
4598,53,0,No Travel,Cyber Security,29,Graduation,1,Female,66626,5,7,Manager,5,Married,3,No,46,18,5,0,9,5,0,-5,9518,0.166666667,inf,13,0,Good work life balance,0.7,0.095286939,9.528693855,Low Risk,1.68153421,Low,9.528693855,50-60
4599,51,0,Travel Frequently,Data Science,37,Degree,4,Male,162195,1,8,Manager,2,Married,4,No,9,0,5,2,6,1,2,1,20274.375,inf,3,-1,0,Good work life balance,0.7,0.04555999,4.555998975,Low Risk,74.33341158,High,4.555998975,50-60
4600,26,0,Travel Rarely,IT Services,44,Graduation,3,Male,124625,2,5,Director,5,Divorced,6,No,58,4,3,4,1,1,0.8,3,24925,1.5,0.25,3,0,I am happy with my team,0.8,0.033317384,3.331738417,Low Risk,35.88207149,Medium,3.331738417,18-30
4601,59,0,No Travel,Cyber Security,4,Below College,1,Female,104942,4,1,Software Engineer,3,Divorced,2,Yes,92,19,1,0,1,0,0,0,104942,0.105263158,inf,19,0,Career growth is good,0.7,0.089515146,8.951514587,Low Risk,30.99144375,Medium,8.951514587,50-60
4602,45,1,Travel Rarely,IT Services,14,Below College,2,Female,44405,1,6,Help Desk,5,Single,4,No,40,20,2,4,4,6,0.19047619,-2,7400.833333,0.2,1,14,0,No promotion opportunities,0,0.730256864,73.02568641,High Risk,59.94570937,Medium,73.02568641,40-50
4603,28,1,Travel Frequently,Cyber Security,17,Degree,1,Female,196650,1,3,Software Engineer,1,Single,9,No,62,7,1,5,0,4,0.625,1,65550,1.285714286,0,3,0,No promotion opportunities,0,0.894136822,89.41368221,High Risk,98.13182627,High,89.41368221,18-30
4604,31,0,Travel Rarely,Network Administration,44,Degree,3,Male,41775,2,3,HR,2,Married,4,No,34,17,3,9,1,7,0.5,2,13925,0.235294118,0.111111111,10,0,Good work life balance,0.7,0.345092444,34.5092444,Medium Risk,67.85457254,Medium,34.5092444,30-40
4605,56,0,No Travel,Network Administration,45,Below College,5,Female,91308,2,7,IT,2,Divorced,6,No,15,6,2,5,7,3,0.714285714,2,13044,1,1.4,3,0,I am happy with my team,0.8,0.214239855,21.42398555,Low Risk,65.54540921,Medium,21.42398555,50-60
4606,36,1,Travel Rarely,Network Administration,17,Degree,1,Male,176166,1,7,Software Engineer,3,Divorced,8,Yes,98,9,1,8,10,2,0.8,6,25166.57143,0.888888889,1.25,7,0,Poor management support,-0.4,0.931465649,93.14656491,High Risk,81.14351145,High,93.14656491,30-40
4607,32,0,Travel Rarely,IT Services,20,Degree,5,Female,158950,1,7,Support,4,Married,9,No,33,7,5,10,5,5,1.25,5,22707.14286,1.285714286,0.5,2,0,I am happy with my team,0.8,0.01942215,1.942215047,Low Risk,56.22509677,Medium,1.942215047,30-40
4608,45,0,Travel Rarely,Data Science,47,PhD,1,Female,71792,3,5,IT,5,Divorced,10,No,33,6,3,10,8,1,1.428571429,9,14358.4,1.666666667,0.8,5,0,I am happy with my team,0.8,0.301915067,30.19150665,Medium Risk,28.8573247,Low,30.19150665,40-50
4609,41,1,Travel Frequently,Cyber Security,29,Master's,1,Female,36444,4,3,Software Engineer,5,Single,6,No,100,16,5,4,7,3,0.235294118,1,12148,0.375,1.75,13,0,Salary is low,0,0.313822925,31.38229248,Medium Risk,17.3027575,Low,31.38229248,40-50
4610,25,0,Travel Frequently,Cyber Security,41,PhD,4,Female,160077,2,7,Consultant,5,Divorced,2,No,43,3,1,8,8,3,2,5,22868.14286,0.666666667,1,0,0,Supportive management,0.5,0.149500312,14.95003121,Low Risk,37.93235845,Medium,14.95003121,18-30
4611,60,0,Travel Rarely,IT Services,26,PhD,5,Male,43390,5,3,Manager,5,Single,2,No,84,7,5,6,6,5,0.75,1,14463.33333,0.285714286,1,2,0,Supportive management,0.5,0.003849249,0.384924898,Low Risk,0.067927923,Low,0.384924898,50-60
4612,26,0,Travel Rarely,Network Administration,42,Degree,5,Male,36984,5,6,Help Desk,3,Single,2,No,77,19,3,7,6,7,0.35,0,6164,0.105263158,0.857142857,12,0,Good work life balance,0.7,0.043461171,4.346117117,Low Risk,18.41402067,Low,4.346117117,18-30
4613,50,1,Travel Rarely,Data Science,38,Degree,1,Female,153100,2,8,IT,5,Divorced,0,No,5,16,1,8,4,2,0.470588235,6,19137.5,0,0.5,14,0,High stress workload,0.16,0.672362782,67.23627824,Medium Risk,47.15934322,Medium,67.23627824,40-50
4614,50,0,No Travel,Cyber Security,17,Graduation,3,Female,127722,4,5,QA Analyst,1,Married,9,No,20,8,5,6,2,4,0.666666667,2,25544.4,1.125,0.333333333,4,0,Career growth is good,0.7,0.02989915,2.989915,Low Risk,47.58645559,Medium,2.989915,40-50
4615,36,0,Travel Frequently,Data Science,12,Degree,3,Male,180701,5,8,HR,5,Single,5,No,81,10,2,3,4,2,0.272727273,1,22587.625,0.5,1.333333333,8,0,Supportive management,0.5,0.017407994,1.740799399,Low Risk,0.307199894,Low,1.740799399,30-40
4616,20,0,Travel Rarely,Data Science,28,Graduation,5,Male,132397,3,6,Technician,1,Single,9,No,70,17,4,6,7,1,0.333333333,5,22066.16667,0.529411765,1.166666667,16,0,Good work life balance,0.7,0.024509113,2.450911293,Low Risk,59.25604317,Medium,2.450911293,18-30
4617,27,0,Travel Rarely,Software Development,9,Degree,4,Female,112678,2,4,Technician,5,Single,3,No,55,19,3,1,3,3,0.05,-2,28169.5,0.157894737,3,16,0,Supportive management,0.5,0.016483881,1.648388134,Low Risk,35.58500967,Medium,1.648388134,18-30
4618,57,0,Travel Rarely,Data Science,32,Below College,4,Female,181619,5,6,Consultant,4,Single,9,Yes,24,8,5,3,1,1,0.333333333,2,30269.83333,1.125,0.333333333,7,0,Career growth is good,0.7,0.003509716,0.350971588,Low Risk,8.885465574,Low,0.350971588,50-60
4619,59,0,No Travel,Software Development,34,Graduation,3,Female,40386,5,2,Consultant,5,Married,10,No,82,17,4,4,9,2,0.222222222,2,20193,0.588235294,2.25,15,0,I am happy with my team,0.8,0.052466753,5.246675341,Low Risk,0.925883884,Low,5.246675341,50-60
4620,18,0,Travel Rarely,IT Services,16,Graduation,4,Female,171779,2,4,Manager,2,Married,3,Yes,94,5,1,4,4,6,0.666666667,-2,42944.75,0.6,1,-1,0,Supportive management,0.5,0.141098273,14.10982725,Low Risk,64.2546754,Medium,14.10982725,
4621,46,0,Travel Frequently,Network Administration,48,PhD,1,Male,171316,4,2,Technician,5,Divorced,2,No,51,2,1,0,4,7,0,-7,85658,1,inf,-5,0,Career growth is good,0.7,0.492786619,49.27866185,Medium Risk,20.46094033,Low,49.27866185,40-50
4622,51,0,Travel Rarely,Software Development,31,Graduation,1,Male,59256,2,2,HR,4,Single,3,No,50,20,3,6,4,8,0.285714286,-2,29628,0.15,0.666666667,12,0,I am happy with my team,0.8,0.599123917,59.9123917,Medium Risk,54.69042207,Medium,59.9123917,50-60
4623,30,0,Travel Rarely,Data Science,27,Master's,5,Male,132611,1,5,Software Engineer,5,Single,2,No,57,7,2,1,9,7,0.125,-6,26522.2,0.285714286,9,0,0,Good work life balance,0.7,0.11545464,11.54546395,Low Risk,49.09625834,Medium,11.54546395,18-30
4624,18,0,Travel Rarely,Network Administration,29,Graduation,2,Male,54120,5,4,IT,4,Single,1,Yes,61,17,2,7,1,7,0.388888889,0,13530,0.058823529,0.142857143,10,0,Career growth is good,0.7,0.075515162,7.551516238,Low Risk,10.15614992,Low,7.551516238,
4625,51,0,No Travel,Data Science,1,Degree,3,Male,148323,1,7,Developer,1,Single,7,No,87,14,1,0,8,1,0,-1,21189,0.5,inf,13,0,Good work life balance,0.7,0.353448367,35.34483669,Medium Risk,88.5902653,High,35.34483669,50-60
4626,46,0,No Travel,Data Science,27,Graduation,3,Male,40608,4,6,Developer,3,Married,8,No,95,14,5,6,9,2,0.4,4,6768,0.571428571,1.5,12,0,Career growth is good,0.7,0.058985943,5.898594305,Low Risk,30.45269311,Medium,5.898594305,40-50
4627,30,0,Travel Rarely,Software Development,32,Graduation,2,Female,191850,1,5,Business Analyst,3,Single,10,No,94,8,3,2,7,8,0.222222222,-6,38370,1.25,3.5,0,0,I am happy with my team,0.8,0.729336905,72.93369051,High Risk,77.57653362,High,72.93369051,18-30
4628,46,0,Travel Rarely,IT Services,11,PhD,4,Female,149099,4,6,Help Desk,1,Single,7,Yes,47,18,4,4,5,3,0.210526316,1,24849.83333,0.388888889,1.25,15,0,I am happy with my team,0.8,0.022040619,2.204061884,Low Risk,47.44777563,Medium,2.204061884,40-50
4629,56,0,Travel Rarely,Data Science,35,Graduation,1,Female,30122,2,4,Help Desk,5,Divorced,9,No,28,17,3,1,1,8,0.055555556,-7,7530.5,0.529411765,1,9,0,Supportive management,0.5,0.750865796,75.08657959,High Risk,48.54469052,Medium,75.08657959,50-60
4630,41,0,Travel Frequently,Software Development,2,Graduation,1,Female,94079,3,3,Technician,2,Married,9,No,51,0,5,3,3,2,3,1,31359.66667,inf,1,-2,0,Career growth is good,0.7,0.033446286,3.344628584,Low Risk,50.59022857,Medium,3.344628584,40-50
4631,43,1,Travel Frequently,Data Science,46,Degree,3,Male,181930,3,6,QA Analyst,2,Divorced,3,No,97,11,4,9,0,5,0.75,4,30321.66667,0.272727273,0,6,0,High stress workload,0.16,0.372746444,37.27464445,Medium Risk,56.57787843,Medium,37.27464445,40-50
4632,34,0,Travel Rarely,Network Administration,1,Master's,3,Female,68640,2,1,Support,4,Married,1,No,67,13,5,2,4,6,0.142857143,-4,68640,0.076923077,2,7,0,Supportive management,0.5,0.020166286,2.016628638,Low Risk,44.4735227,Medium,2.016628638,30-40
4633,24,0,Travel Rarely,IT Services,6,PhD,4,Female,82819,5,4,Technician,5,Divorced,5,No,43,6,2,6,10,2,0.857142857,4,20704.75,0.833333333,1.666666667,4,0,I am happy with my team,0.8,0.003868982,0.386898199,Low Risk,0.068276153,Low,0.386898199,18-30
4634,30,0,No Travel,Data Science,7,Master's,4,Male,138435,4,4,QA Analyst,4,Single,4,No,42,17,5,3,7,4,0.166666667,-1,34608.75,0.235294118,2.333333333,13,0,Good work life balance,0.7,0.004188516,0.418851587,Low Risk,20.66215028,Low,0.418851587,18-30
4635,22,0,Travel Frequently,IT Services,2,Degree,3,Male,109833,1,7,IT,5,Married,5,No,40,1,5,5,10,2,2.5,3,15690.42857,5,2,-1,0,Good work life balance,0.7,0.013573481,1.35734814,Low Risk,47.29835555,Medium,1.35734814,18-30
4636,43,0,Travel Rarely,IT Services,2,Degree,4,Male,90518,3,3,Support,5,Married,3,No,27,17,1,8,5,6,0.444444444,2,30172.66667,0.176470588,0.625,11,0,Supportive management,0.5,0.046500462,4.650046193,Low Risk,24.35000815,Low,4.650046193,40-50
4637,20,0,Travel Frequently,Network Administration,47,Degree,2,Male,90064,1,7,QA Analyst,5,Married,1,No,20,16,5,10,7,8,0.588235294,2,12866.28571,0.0625,0.7,8,0,Supportive management,0.5,0.496708047,49.67080466,Medium Risk,55.82425965,Medium,49.67080466,18-30
4638,24,0,No Travel,Network Administration,5,Degree,1,Male,176324,1,8,Technician,2,Married,10,No,1,3,1,7,4,5,1.75,2,22040.5,3.333333333,0.571428571,-2,0,Career growth is good,0.7,0.566904729,56.69047286,Medium Risk,83.53361286,High,56.69047286,18-30
4639,56,1,Travel Rarely,Cyber Security,13,Graduation,3,Male,36649,1,3,IT,4,Single,3,No,53,4,1,8,7,7,1.6,1,12216.33333,0.75,0.875,-3,0,Salary is low,0,0.700988457,70.09884573,High Risk,68.25273748,Medium,70.09884573,50-60
4640,18,0,Travel Rarely,IT Services,19,Degree,2,Male,150119,5,7,Business Analyst,1,Single,0,No,85,11,4,8,5,1,0.666666667,7,21445.57143,0,0.625,10,0,Good work life balance,0.7,0.010489498,1.048949758,Low Risk,35.47922643,Medium,1.048949758,
4641,34,1,Travel Rarely,Data Science,19,Graduation,2,Male,87207,3,8,Manager,1,Single,8,No,15,1,4,5,1,6,2.5,-1,10900.875,8,0.2,-5,0,No promotion opportunities,0,0.362675597,36.26755972,Medium Risk,65.22368701,Medium,36.26755972,30-40
4642,60,0,Travel Frequently,Network Administration,47,Degree,5,Female,53190,1,2,Technician,3,Divorced,9,No,37,5,3,3,0,4,0.5,-1,26595,1.8,0,1,0,I am happy with my team,0.8,0.173502771,17.3502771,Low Risk,67.76769596,Medium,17.3502771,50-60
4643,42,0,Travel Frequently,Data Science,1,Graduation,3,Female,100614,1,1,Software Engineer,2,Single,5,No,43,12,1,4,9,3,0.307692308,1,100614,0.416666667,2.25,9,0,I am happy with my team,0.8,0.338621559,33.86215593,Medium Risk,79.50508634,High,33.86215593,40-50
4644,20,0,No Travel,IT Services,35,Graduation,5,Female,173920,3,1,IT,1,Married,6,Yes,5,10,2,2,0,3,0.181818182,-1,173920,0.6,0,7,0,Supportive management,0.5,0.053929114,5.392911442,Low Risk,59.77521967,Medium,5.392911442,18-30
4645,32,0,Travel Rarely,Network Administration,18,Degree,2,Female,45022,1,1,IT,1,Single,7,No,80,2,5,10,4,3,3.333333333,7,45022,3.5,0.4,-1,0,I am happy with my team,0.8,0.099762148,9.976214764,Low Risk,84.11344966,High,9.976214764,30-40
4646,46,0,Travel Frequently,Cyber Security,49,Below College,3,Female,118318,4,6,Consultant,4,Single,6,Yes,16,10,1,6,2,5,0.545454545,1,19719.66667,0.6,0.333333333,5,0,Career growth is good,0.7,0.323839067,32.38390668,Medium Risk,26.30304236,Low,32.38390668,40-50
4647,60,0,Travel Rarely,IT Services,32,Below College,5,Female,79452,3,4,IT,3,Divorced,4,Yes,51,0,5,10,7,5,10,5,19863,inf,0.7,-5,0,Supportive management,0.5,0.012987465,1.298746523,Low Risk,41.40566115,Medium,1.298746523,50-60
4648,49,1,Travel Rarely,Data Science,32,Graduation,1,Male,80678,1,4,HR,4,Married,0,No,90,9,4,7,9,7,0.7,0,20169.5,0,1.285714286,2,0,Salary is low,0,0.836636638,83.6636638,High Risk,70.64652891,High,83.6636638,40-50
4649,43,0,Travel Frequently,Cyber Security,8,Graduation,3,Male,182738,5,5,Director,2,Divorced,9,No,5,14,4,8,5,8,0.533333333,0,36547.6,0.642857143,0.625,6,0,I am happy with my team,0.8,0.053551952,5.355195153,Low Risk,27.41562267,Low,5.355195153,40-50
4650,33,0,No Travel,IT Services,11,Graduation,5,Female,70775,4,2,QA Analyst,4,Single,0,Yes,3,20,4,6,1,3,0.285714286,3,35387.5,0,0.166666667,17,0,Good work life balance,0.7,0.001293243,0.129324302,Low Risk,20.61105723,Low,0.129324302,30-40
4651,42,0,Travel Rarely,Network Administration,20,Master's,4,Female,123047,2,3,Developer,5,Divorced,1,No,67,4,5,4,9,5,0.8,-1,41015.66667,0.25,2.25,-1,0,Supportive management,0.5,0.017233239,1.723323865,Low Risk,35.59823362,Medium,1.723323865,40-50
4652,45,0,No Travel,IT Services,8,Degree,3,Female,47783,5,3,Software Engineer,4,Divorced,0,No,86,6,5,2,4,6,0.285714286,-4,15927.66667,0,2,0,0,Good work life balance,0.7,0.004739201,0.473920123,Low Risk,8.907162375,Low,0.473920123,40-50
4653,26,0,Travel Rarely,Software Development,28,Degree,4,Female,85450,2,3,QA Analyst,2,Married,10,Yes,85,16,5,3,4,8,0.176470588,-5,28483.33333,0.625,1.333333333,8,0,I am happy with my team,0.8,0.16995348,16.99534795,Low Risk,64.76388493,Medium,16.99534795,18-30
4654,18,0,Travel Rarely,Data Science,21,Degree,3,Male,86783,2,5,Consultant,3,Married,6,No,52,14,5,0,6,3,0,-3,17356.6,0.428571429,inf,11,0,I am happy with my team,0.8,0.033704326,3.37043262,Low Risk,53.5359587,Medium,3.37043262,
4655,46,0,Travel Rarely,Network Administration,38,Master's,5,Male,122462,1,5,Technician,4,Married,5,No,50,4,4,3,9,5,0.6,-2,24492.4,1.25,3,-1,0,I am happy with my team,0.8,0.077071421,7.707142081,Low Risk,57.24243684,Medium,7.707142081,40-50
4656,39,0,Travel Frequently,Network Administration,38,Below College,5,Female,99876,4,4,Support,1,Married,3,No,87,5,3,6,7,7,1,-1,24969,0.6,1.166666667,-2,0,Supportive management,0.5,0.132977803,13.29778028,Low Risk,49.40549064,Medium,13.29778028,30-40
4657,33,0,Travel Rarely,Software Development,6,Master's,3,Female,138831,1,5,Support,2,Divorced,3,No,68,10,1,9,10,7,0.818181818,2,27766.2,0.3,1.111111111,3,0,I am happy with my team,0.8,0.452541559,45.25415588,Medium Risk,81.51543927,High,45.25415588,30-40
4658,58,0,Travel Rarely,Cyber Security,2,PhD,2,Female,170316,5,5,Support,1,Single,7,No,35,16,1,2,10,7,0.117647059,-5,34063.2,0.4375,5,9,0,Good work life balance,0.7,0.393351571,39.33515714,Medium Risk,42.23561597,Medium,39.33515714,50-60
4659,61,0,Travel Rarely,Network Administration,10,Graduation,5,Female,165366,2,3,Software Engineer,4,Divorced,8,No,2,18,5,9,4,4,0.473684211,5,55122,0.444444444,0.444444444,14,0,I am happy with my team,0.8,0.008748287,0.874828698,Low Risk,44.27202859,Medium,0.874828698,
4660,58,0,Travel Frequently,Cyber Security,42,Degree,3,Female,150783,1,6,Manager,3,Married,9,Yes,55,14,5,5,10,6,0.333333333,-1,25130.5,0.642857143,2,8,0,Career growth is good,0.7,0.672866575,67.28665753,Medium Risk,76.57999839,High,67.28665753,50-60
4661,24,0,Travel Rarely,Cyber Security,9,Below College,3,Female,121228,5,8,HR,3,Married,1,No,100,1,5,8,5,6,4,2,15153.5,1,0.625,-5,0,Good work life balance,0.7,0.003894036,0.38940357,Low Risk,17.7157771,Low,0.38940357,18-30
4662,31,0,Travel Rarely,Cyber Security,3,Below College,1,Male,115208,5,6,Software Engineer,4,Married,7,No,11,6,3,7,3,8,1,-1,19201.33333,1.166666667,0.428571429,-2,0,Supportive management,0.5,0.072159375,7.215937452,Low Risk,10.09693014,Low,7.215937452,30-40
4663,46,0,No Travel,IT Services,2,Graduation,4,Female,54163,2,5,Consultant,2,Married,4,No,22,18,4,9,1,4,0.473684211,5,10832.6,0.222222222,0.111111111,14,0,Career growth is good,0.7,0.02363496,2.363495963,Low Risk,62.18179341,Medium,2.363495963,40-50
4664,36,0,Travel Frequently,Software Development,36,Master's,1,Female,199071,1,7,HR,5,Divorced,0,No,58,5,4,8,2,1,1.333333333,7,28438.71429,0,0.25,4,0,I am happy with my team,0.8,0.077365471,7.73654707,Low Risk,48.42409654,Medium,7.73654707,30-40
4665,36,0,Travel Rarely,Data Science,8,Degree,4,Male,47855,4,8,Business Analyst,4,Divorced,1,No,60,20,4,3,1,2,0.142857143,1,5981.875,0.05,0.333333333,18,0,Supportive management,0.5,0.00430024,0.430023988,Low Risk,20.66412188,Low,0.430023988,30-40
4666,19,0,Travel Rarely,Software Development,9,Degree,4,Male,198918,5,7,Director,4,Single,6,Yes,15,6,3,2,6,5,0.285714286,-3,28416.85714,1,3,1,0,I am happy with my team,0.8,0.00504281,0.50428099,Low Risk,8.912520175,Low,0.50428099,18-30
4667,58,0,Travel Frequently,Network Administration,26,Degree,1,Male,107462,1,2,Help Desk,3,Married,2,No,49,16,5,6,1,5,0.352941176,1,53731,0.125,0.166666667,11,0,I am happy with my team,0.8,0.282484152,28.24841524,Low Risk,69.69089681,Medium,28.24841524,50-60
4668,62,0,Travel Rarely,Software Development,34,Degree,2,Male,64077,4,7,Technician,4,Divorced,6,No,35,16,5,10,0,3,0.588235294,7,9153.857143,0.375,0,13,0,I am happy with my team,0.8,0.041283446,4.128344555,Low Risk,21.31676669,Low,4.128344555,
4669,32,1,Travel Frequently,Data Science,48,Graduation,3,Male,117255,2,5,Director,4,Single,3,No,71,3,2,5,10,5,1.25,0,23451,1,2,-2,0,High stress workload,0.16,0.739724536,73.97245364,High Risk,57.17160947,Medium,73.97245364,30-40
4670,20,0,Travel Rarely,IT Services,30,Master's,5,Male,67839,4,7,Support,3,Single,5,No,65,0,1,9,0,8,9,1,9691.285714,inf,0,-8,0,Good work life balance,0.7,0.023710696,2.371069644,Low Risk,29.83018876,Low,2.371069644,18-30
4671,28,0,Travel Rarely,Network Administration,38,Degree,3,Female,190854,2,6,Developer,3,Single,1,No,62,8,4,4,6,7,0.444444444,-3,31809,0.125,1.5,1,0,I am happy with my team,0.8,0.134746905,13.47469048,Low Risk,55.31906303,Medium,13.47469048,18-30
4672,63,0,Travel Rarely,IT Services,8,Degree,1,Female,51621,5,6,Consultant,2,Single,4,Yes,92,18,1,3,1,0,0.157894737,3,8603.5,0.222222222,0.333333333,18,0,I am happy with my team,0.8,0.10343629,10.343629,Low Risk,28.29593453,Low,10.343629,
4673,47,0,No Travel,Network Administration,3,Degree,2,Male,42009,3,1,Software Engineer,1,Married,8,No,87,6,5,9,6,6,1.285714286,3,42009,1.333333333,0.666666667,0,0,I am happy with my team,0.8,0.106041822,10.60418221,Low Risk,60.69485568,Medium,10.60418221,40-50
4674,57,0,No Travel,Data Science,11,PhD,5,Female,105794,3,5,Technician,4,Single,9,No,57,5,1,10,8,8,1.666666667,2,21158.8,1.8,0.8,-3,0,Career growth is good,0.7,0.161010988,16.10109881,Low Risk,35.19431155,Medium,16.10109881,50-60
4675,35,0,No Travel,IT Services,25,Master's,5,Female,66915,5,4,Manager,5,Married,9,No,51,3,3,7,1,1,1.75,6,16728.75,3,0.142857143,2,0,Supportive management,0.5,0.002333214,0.233321399,Low Risk,0.041174365,Low,0.233321399,30-40
4676,19,0,Travel Rarely,Data Science,5,Graduation,2,Male,188446,4,2,Support,5,Single,0,Yes,33,12,3,0,8,1,0,-1,94223,0,inf,11,0,Supportive management,0.5,0.007060964,0.706096429,Low Risk,11.88931113,Low,0.706096429,18-30
4677,49,0,No Travel,Data Science,12,Degree,5,Male,105257,3,5,IT,4,Single,10,No,42,13,4,10,5,6,0.714285714,4,21051.4,0.769230769,0.5,7,0,Career growth is good,0.7,0.026448947,2.644894656,Low Risk,32.81968729,Medium,2.644894656,40-50
